"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population"
"T2" 56 "spl" "T2cu" -929.192812254117 -79.0738014924677 -250.026112217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -772.954812254117 68.3481785075323 -880.509972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -762.965812254117 36.8131785075323 374.068027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -866.383812254117 66.1421785075323 -864.605972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -640.546812254117 7.67387850753227 55.1390277822319 "T256splT2cu"
"T2" 56 "spl" "T2cu" -793.850812254117 -13.2045214924677 -613.463972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -761.512812254117 14.6557785075323 -2619.27497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -847.372812254117 -90.3702214924677 -1476.65497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 800.181187745883 28.9671785075323 8735.64502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -573.594812254117 43.5801785075323 1511.03502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -859.138812254117 36.4841785075323 -486.229972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -711.987812254117 18.5463785075323 -363.529972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -538.635812254117 62.2261785075323 -485.287972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 248.901187745883 -25.8479214924677 74.7390277822319 "T256splT2cu"
"T2" 56 "spl" "T2cu" -799.142812254117 37.2921785075323 -948.769972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -729.588812254117 -20.0837214924677 -340.293572217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -765.499812254117 -16.0859214924677 -317.276372217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 271.391187745883 -8.45022149246773 100.852027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1206.87118774588 -45.2565214924677 -1256.59997221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 4461.06118774588 -45.4476214924677 -1299.21497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -757.520812254117 20.7937785075323 -197.892172217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -891.869812254117 36.0091785075323 -706.979972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -942.907812254117 22.2527785075323 -1247.14997221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -829.862812254117 -48.4282214924677 -457.526972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -687.454812254117 -84.1264914924677 -1757.11497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -439.216812254117 -3.69772149246774 -245.760872217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -808.187812254117 -46.6558214924677 -296.994672217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 5813.63118774588 -47.5217214924677 14260.3650277822 "T256splT2cu"
"T2" 56 "spl" "T2cu" 3858.14118774588 58.8871785075323 433.753027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -708.997812254117 -73.9617454924677 -401.423972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -940.084812254117 -26.9306214924677 -1102.45397221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 4767.74118774588 -94.2956214924677 -1139.73797221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -809.319812254117 13.9614785075323 -1513.04497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -790.473812254117 33.2491785075323 -583.693972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -474.916812254117 0.712378507532264 -185.027672217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 2993.53118774588 11.2851785075323 743.255027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -788.170812254117 88.4791785075323 -1188.94697221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -749.084812254117 55.2161785075323 -19.9469722177681 "T256splT2cu"
"T2" 56 "spl" "T2cu" -811.826812254117 -88.1517214924677 2942.50502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" 2567.02118774588 -54.5177214924677 -601.156972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -777.431812254117 82.2431785075323 -143.743972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -767.311812254117 15.5063785075323 345.818027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -839.376812254117 -38.5341214924677 702.255027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -795.027812254117 33.2941785075323 43.9350277822319 "T256splT2cu"
"T2" 56 "spl" "T2cu" -872.167812254117 36.0441785075323 -955.900972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -782.783812254117 60.4441785075323 10450.2650277822 "T256splT2cu"
"T2" 56 "spl" "T2cu" -742.409812254117 -48.3313214924677 -1076.30597221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1304.08118774588 -29.5111214924677 -199.511572217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -822.151812254117 -31.7990214924677 -23.5629722177681 "T256splT2cu"
"T2" 56 "spl" "T2cu" -768.833812254117 -16.6999214924677 -391.888972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -836.492812254117 -16.4008214924677 -401.405972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -859.668812254117 -0.514621492467739 -280.274372217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -836.458812254117 16.5232785075323 -1134.28997221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -859.380812254117 -39.8392214924677 -88.2339722177681 "T256splT2cu"
"T2" 56 "spl" "T2cu" 344.861187745883 -85.1922214924677 -686.780972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -911.184812254117 -26.9190214924677 -1611.40497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -896.355812254117 89.7911785075323 -261.234292217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -870.712812254117 -0.808021492467731 -367.020972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -806.559812254117 -37.5330214924677 -197.323572217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -758.226812254117 -17.6572214924677 607.032027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -820.248812254117 81.7451785075323 -285.099572217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1357.03118774588 -9.99052149246774 2937.21502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -65.9188122541167 -27.1860214924677 -385.644972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 7184.16118774588 -39.2293214924677 7606.80502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -750.736812254117 8.38067850753227 298.307027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -853.977812254117 21.0626785075323 -224.457172217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -851.222812254117 34.2511785075323 797.875027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -822.927812254117 5.86407850753227 -699.255972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -308.441812254117 47.4561785075323 1390.44502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -217.362812254117 51.0261785075323 -901.087972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -927.130812254117 4.08427850753226 199.706027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -724.160812254117 -47.7261214924677 -1021.51797221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -825.676812254117 4.02097850753226 -370.353972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -850.135812254117 14.7396785075323 -738.733972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -784.304812254117 13.9095785075323 -1394.75497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 6970.33118774588 -47.2513214924677 -179.630572217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 2940.53118774588 -63.0994214924677 -630.844972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -671.909812254117 83.7331785075323 -375.328972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 153.271187745883 -44.3871214924677 -813.898972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -850.892812254117 -53.5975214924677 -78.5119722177681 "T256splT2cu"
"T2" 56 "spl" "T2cu" 574.811187745883 -12.8399214924677 352.851027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -918.577812254117 30.3901785075323 -1437.70497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 915.811187745883 21.4531785075323 282.352027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -799.058812254117 -76.1539714924677 3818.12502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -913.330812254117 24.3085785075323 -338.537272217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -895.745812254117 1.26587850753226 483.917027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -789.209812254117 -112.163121492468 -1157.92997221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -912.547812254117 51.0611785075323 498.255027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -768.625812254117 4.53847850753226 673.729027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -881.507812254117 -27.8489214924677 -458.297972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 895.741187745883 1.51847850753227 -188.753572217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -779.548812254117 -1.48282149246774 -478.564972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -761.538812254117 5.20827850753227 -580.469972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1860.51118774588 -114.029921492468 -898.886972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1817.54118774588 -46.4594214924677 -454.307972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -894.548812254117 24.2448785075323 -538.147972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -827.147812254117 21.9539785075323 -164.482572217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -851.299812254117 -44.5850214924677 -419.904972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -820.301812254117 18.2811785075323 -1196.25497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -754.824812254117 -38.8635214924677 -1566.62497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -881.793812254117 14.9516785075323 73.2040277822319 "T256splT2cu"
"T2" 56 "spl" "T2cu" -737.953812254117 23.5278785075323 1869.01502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -868.945812254117 -24.4559214924677 -1031.69297221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -857.836812254117 -26.1996214924677 349.433027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -766.042812254117 -23.9018214924677 -1175.08397221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 3917.41118774588 -42.6445214924677 320.947027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -839.898812254117 35.8571785075323 6149.61502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -86.5778122541167 -79.6527214924677 149.072027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -811.592812254117 -43.1114214924677 -1322.31497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -833.456812254117 18.0844785075323 9.04402778223186 "T256splT2cu"
"T2" 56 "spl" "T2cu" -771.325812254117 -15.3734214924677 2725.14502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -799.716812254117 9.59077850753226 -6.84197221776813 "T256splT2cu"
"T2" 56 "spl" "T2cu" -686.449812254117 1.35647850753226 163.428027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -795.622812254117 39.9111785075323 -62.3279722177681 "T256splT2cu"
"T2" 56 "spl" "T2cu" 435.091187745883 68.9291785075323 -384.945972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -554.201812254117 -47.4293214924677 194.093027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" 7345.60118774588 -38.2500214924677 -652.015972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -935.775812254117 9.58827850753227 -565.268972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -893.577812254117 34.3451785075323 -441.063972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -875.958812254117 -11.2938214924677 -1430.21497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -864.595812254117 14.2797785075323 -1402.45497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 3738.61118774588 95.8611785075323 -485.111972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -790.188812254117 -86.9799214924677 -1396.42497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 995.791187745883 5.59877850753226 3707.32502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -885.670812254117 -40.6599214924677 -993.413972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -973.622812254117 33.9861785075323 7873.16502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -326.467812254117 59.7771785075323 -706.888972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -100.301812254117 -27.7106214924677 -1171.10697221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 2057.25118774588 21.7633785075323 -940.481972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -843.775812254117 -57.4241214924677 -242.507472217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -810.272812254117 -6.48962149246773 6828.23502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -886.514812254117 30.7431785075323 -879.735972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -730.876812254117 -14.1029214924677 -702.697972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -735.751812254117 59.4101785075323 -860.184972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -821.081812254117 -12.3701214924677 745.605027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -961.369812254117 -18.0390214924677 -405.923972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -912.332812254117 -0.668221492467737 143.636027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -811.505812254117 5.89407850753227 105.767027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -822.458812254117 -47.6299214924677 -1124.73197221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -667.889812254117 -56.6913214924677 -433.745972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -685.750812254117 30.4111785075323 -1257.00497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -480.762812254117 -30.3495214924677 -1941.63497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 4072.70118774588 18.8151785075323 61.2470277822319 "T256splT2cu"
"T2" 56 "spl" "T2cu" -896.057812254117 -16.8099214924677 -510.642972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -545.960812254117 89.9891785075323 872.205027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -945.163812254117 25.2410785075323 25026.1650277822 "T256splT2cu"
"T2" 56 "spl" "T2cu" -899.326812254117 -26.2601214924677 62.7170277822319 "T256splT2cu"
"T2" 56 "spl" "T2cu" -819.307812254117 -57.2648214924677 -1145.14297221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -852.615812254117 -11.1591214924677 218.540027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -861.944812254117 2.74207850753227 -254.991242217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -778.741812254117 -0.361421492467741 -708.623972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -836.828812254117 -25.1745214924677 -229.201072217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -820.824812254117 -56.4068214924677 101.052027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -858.477812254117 -21.7779214924677 -936.064972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -832.578812254117 -11.7730214924677 -830.002972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 6002.03118774588 17.0462785075323 1190.72502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" 2757.15118774588 -52.6864214924677 -1752.85497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -765.330812254117 6.57307850753226 -1149.07297221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -837.452812254117 -0.129721492467738 1036.07502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" 814.531187745883 8.42777850753227 -1013.48797221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -874.558812254117 -10.5862214924677 -435.594972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 334.941187745883 -39.2952214924677 3944.71502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" 6802.35118774588 -73.3779944924677 -61.1879722177681 "T256splT2cu"
"T2" 56 "spl" "T2cu" -707.545812254117 77.0081785075323 -1160.32997221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1841.47118774588 48.7681785075323 -663.028972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1429.82118774588 -45.4002214924677 289.023027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -819.374812254117 -12.3686214924677 231.698027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1546.54118774588 -45.4537214924677 -199.332972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -868.050812254117 -58.8129214924677 284.362027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -805.656812254117 -13.5356214924677 -705.668972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 5988.92118774588 -147.398121492468 -698.037972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 424.621187745883 8.34477850753227 -558.211972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -917.307812254117 39.9321785075323 -853.664972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -786.997812254117 -11.5982214924677 -2018.30497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -839.318812254117 87.0001785075323 1115.29502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -947.283812254117 -26.8212214924677 644.414027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -707.530812254117 31.2231785075323 -648.057972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -655.806812254117 35.3701785075323 -636.111972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 201.531187745883 144.245178507532 -791.131972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -837.751812254117 19.7290785075323 -137.408972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -847.279812254117 -31.9930214924677 -816.461972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 4983.81118774588 -62.0309214924677 -835.907972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -787.967812254117 95.5121785075323 -866.022972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -823.631812254117 23.2090785075323 1179.45502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" -180.860812254117 -13.6844214924677 166.548027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -355.628812254117 36.3121785075323 -692.383972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -892.978812254117 -36.1159214924677 -1008.95897221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -874.160812254117 -42.5318214924677 -1425.27497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -641.961812254117 30.3271785075323 5047.95502778223 "T256splT2cu"
"T2" 56 "spl" "T2cu" 169.041187745883 5.19597850753226 -836.968972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -795.747812254117 -16.6744214924677 -746.484972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -862.892812254117 5.71267850753226 -706.677972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -880.177812254117 -13.4468214924677 569.298027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -899.777812254117 3.16287850753227 -850.656972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -743.931812254117 -0.882621492467734 -1319.83497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -805.714812254117 -0.77192149246774 -153.799972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1361.51118774588 67.3011785075323 -967.677972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -414.004812254117 -9.23922149246773 442.183027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" 238.891187745883 -13.9821214924677 -1171.35197221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -819.107812254117 -8.59702149246773 -553.015972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -858.058812254117 -26.5243214924677 -400.996972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -663.337812254117 0.843178507532258 -1311.57497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -840.504812254117 7.14697850753227 -288.650972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -899.453812254117 -32.6406214924677 -1228.04597221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -878.330812254117 -32.8781214924677 -1002.45197221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 3718.32118774588 -39.0271214924677 -94.0079722177681 "T256splT2cu"
"T2" 56 "spl" "T2cu" -908.859812254117 -17.0482214924677 -538.283972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -792.485812254117 -34.8552214924677 -1269.20497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -761.649812254117 -92.8978214924677 289.872027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -767.716812254117 -18.5092214924677 -334.400572217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1439.44118774588 -21.4375214924677 222.516027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -638.199812254117 -121.421021492468 -204.653772217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 5788.64118774588 -53.2319214924677 401.848027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -819.201812254117 -11.9339214924677 -1175.33197221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 4847.36118774588 -40.7722214924677 258.151027782232 "T256splT2cu"
"T2" 56 "spl" "T2cu" -765.398812254117 50.0911785075323 -363.406972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -842.175812254117 -11.3994214924677 -45.9579722177681 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1731.18118774588 -23.1941214924677 55.0900277822319 "T256splT2cu"
"T2" 56 "spl" "T2cu" 2722.06118774588 45.9841785075323 -1221.92697221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -798.065812254117 12.2129785075323 -273.881472217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -899.801812254117 66.7611785075323 82.4090277822319 "T256splT2cu"
"T2" 56 "spl" "T2cu" 1987.38118774588 59.1231785075323 -777.204972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -691.378812254117 60.9631785075323 -1350.13497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -869.521812254117 9.52707850753227 -252.699652217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" 5279.04118774588 47.3931785075323 -29.0399722177681 "T256splT2cu"
"T2" 56 "spl" "T2cu" -794.076812254117 -5.41742149246774 -862.011972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -788.611812254117 -25.7584214924677 -396.722972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -766.009812254117 -19.8156214924677 -947.757972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -723.752812254117 -6.16172149246773 -1577.40497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -792.757812254117 0.00667850753225707 -1606.06497221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" 498.491187745883 70.6421785075323 -1075.56297221777 "T256splT2cu"
"T2" 56 "spl" "T2cu" -829.027812254117 12.6143785075323 -523.762972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -829.341812254117 5.20617850753226 -901.692972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -752.580812254117 24.7757785075323 -113.925972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -797.322812254117 -19.8309214924677 -839.237972217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -760.609812254117 -14.3230214924677 -180.566472217768 "T256splT2cu"
"T2" 56 "spl" "T2cu" -829.437812254117 -21.9399214924677 728.356027782232 "T256splT2cu"
