"","V1","V2"
"335",-1.70320414695023,-11.6230315566234
"336",-1.67676811961859,-11.6131100369962
"337",-1.67206596585327,-11.6114483169739
"338",-1.67098560761723,-11.6110707030999
"339",-1.6683167686088,-11.6101444835445
"340",-1.65798092500189,-11.6066444135498
"341",-1.65119982100762,-11.6044210878259
"342",-1.64541255130868,-11.6025678811964
"343",-1.64255040653467,-11.6016661079726
"344",-1.64024028591892,-11.600945271324
"345",-1.63104495944136,-11.5981368982937
"346",-1.62166985564489,-11.5953710721845
"347",-1.62110966895925,-11.5952088450687
"348",-1.61631342581287,-11.5938336387626
"349",-1.59994363289685,-11.5893206042421
"350",-1.59512194603999,-11.5880428797138
"351",-1.59491115225124,-11.587987542069
"352",-1.59484087753466,-11.5879691031859
"353",-1.5922371587924,-11.5872893236724
"354",-1.58647050063072,-11.585807044945
"355",-1.57848678385899,-11.5838068371161
"356",-1.56411467769322,-11.5803533528312
"357",-1.55912011644304,-11.5791961963363
"358",-1.55865432534593,-11.5790893862361
"359",-1.55481851216327,-11.5782169024512
"360",-1.54810644522031,-11.5767203128643
"361",-1.51440953645036,-11.5697602631956
"362",-1.49419586532614,-11.5660019467682
"363",-1.48124370776473,-11.5637477808922
"364",-1.47819574868347,-11.5632342293148
"365",-1.46267808812756,-11.5607167611272
"366",-1.44465698256219,-11.557990498113
"367",-1.44333245924253,-11.5577982420498
"368",-1.44072774726171,-11.5574233491328
"369",-1.4320008986955,-11.5561977505045
"370",-1.43140546104474,-11.5561158196089
"371",-1.42906968498603,-11.5557964897581
"372",-1.42755349882105,-11.5555909656023
"373",-1.39955749963216,-11.5520384672587
"374",-1.39419122769908,-11.5514086534003
"375",-1.37725220990514,-11.5495244523658
"376",-1.37531855647527,-11.5493192158516
"377",-1.36066113084362,-11.547827561175
"378",-1.35469544136505,-11.5472523455691
"379",-1.31499488340681,-11.5438753314898
"380",-1.27037340898575,-11.5409618391997
"381",-1.24334399687497,-11.5396204292773
"382",-1.23347459621085,-11.5392064822366
"383",-1.22712856173927,-11.5389612235429
"384",-1.22642633790844,-11.5389350805434
"385",-1.22401190018012,-11.5388467004633
"386",-1.15842275129175,-11.5373067952241
"387",-1.15809903346694,-11.5373031693007
"388",-1.14018346250909,-11.5371608324743
"389",-1.08792810607653,-11.5373787723461
"390",-1.06661201062927,-11.5377273150511
"391",-1.04240367660512,-11.5382979341848
"392",-1.03948746153716,-11.5383789645538
"393",-1.02637969675341,-11.5387752823026
"394",-0.99479829156873,-11.5399418306069
"395",-0.984597879799305,-11.5403811786549
"396",-0.967780551450827,-11.5411707649709
"397",-0.945247207763863,-11.5423537438894
"398",-0.944710900609497,-11.5423836190927
"399",-0.937264730533974,-11.542806583574
"400",-0.919358089804321,-11.5438855990148
"401",-0.874957341715798,-11.5469293708587
"402",-0.87253043073198,-11.5471105527609
"403",-0.865504777256666,-11.5476435636134
"404",-0.837879016605998,-11.5498606852828
"405",-0.826179474432575,-11.5508571099744
"406",-0.808481894481706,-11.552428283277
"407",-0.803204807868323,-11.5529115239021
"408",-0.745301439329488,-11.5586491333795
"409",-0.710317306867978,-11.5624924728793
"410",-0.704123319861759,-11.5632017877647
"411",-0.703181081662663,-11.5633104425941
"412",-0.677283729983675,-11.5663740403296
"413",-0.613606948226331,-11.5745280033318
"414",-0.548600241571805,-11.5837346380455
"415",-0.530399476528118,-11.5864676751597
"416",-0.530055893882252,-11.5865199116816
"417",-0.524964938694523,-11.5872966800952
"418",-0.516774444098409,-11.5885570440021
"419",-0.515075201903951,-11.588820140351
"420",-0.501943862974409,-11.5908713959011
"421",-0.48242939663217,-11.5939760972789
"422",-0.468424266492802,-11.5962429143586
"423",-0.444986115162269,-11.6001023056043
"424",-0.430732440464058,-11.6024860995418
"425",-0.384637254858584,-11.6103563238559
"426",-0.382736638765608,-11.6106854229118
"427",-0.369075497959905,-11.6130600109937
"428",-0.366249072061321,-11.6135531956627
"429",-0.364368877883623,-11.613881611888
"430",-0.327722424465566,-11.6203299875362
"431",-0.323816501617338,-11.6210217865053
"432",-0.29954719959634,-11.6253344570448
"433",-0.297358968980266,-11.6257243022414
"434",-0.276180389662288,-11.6295031107022
"435",-0.259217695821083,-11.6325341136729
"436",-0.242716272406262,-11.6354829098569
"437",-0.235159627957257,-11.6368324695898
"438",-0.208002193071149,-11.641672671901
"439",-0.198501585131431,-11.6433604498146
"440",-0.174709236360809,-11.647568930079
"441",-0.173137931036753,-11.647845784604
"442",-0.139668914858517,-11.6537025474962
"443",-0.106797791917008,-11.6593615456868
"444",-0.094934224341225,-11.6613760869773
"445",-0.0933721994010282,-11.6616401088611
"446",-0.0765370851835557,-11.6644663841554
"447",-0.0600549980462416,-11.6671967005754
"448",-0.0294707938592289,-11.6721546936082
"449",-0.0229998015243526,-11.6731839108883
"450",-0.0037726966916951,-11.6761973656981
"451",0.00422541359427097,-11.677430198389
"452",0.0424208485727494,-11.6831331409419
"453",0.0750217352105782,-11.6877320227471
"454",0.0896688068085622,-11.6897084052554
"455",0.0914050187102379,-11.6899387605261
"456",0.0974662070097231,-11.6907362539392
"457",0.101808612025982,-11.6913011166538
"458",0.124515972803348,-11.6941632631451
"459",0.134033389248501,-11.6953151639516
"460",0.147009567864732,-11.6968378983492
"461",0.151269832445429,-11.6973254506185
"462",0.154650451032542,-11.6977078789766
"463",0.158574210287222,-11.6981467428364
"464",0.17038050318536,-11.6994341271996
"465",0.175773124407494,-11.7000052266971
"466",0.181055505261312,-11.7005541110571
"467",0.214398812343679,-11.7037664447922
"468",0.225432600059392,-11.7047283864129
"469",0.22670453544196,-11.7048358890971
"470",0.240863017098234,-11.7059839716848
"471",0.249521981267619,-11.7066410749126
"472",0.254256447922587,-11.7069854932371
"473",0.25751553072141,-11.7072163694497
"474",0.267490128719392,-11.707890918611
"475",0.274968288266274,-11.7083642669198
"476",0.311860333731865,-11.7102702034616
"477",0.320066162357321,-11.7105917862899
"478",0.369496640963715,-11.7116614107544
"479",0.375664462961952,-11.7116834469043
"480",0.380159983539592,-11.7116829547337
"481",0.387056401903944,-11.7116545750244
"482",0.399914834745653,-11.7115100705787
"483",0.411260077469364,-11.7112803068791
"484",0.419621464202115,-11.711047486917
"485",0.433366244100858,-11.7105435064265
"486",0.438168634494414,-11.710330843352
"487",0.445253068459296,-11.7099815914247
"488",0.456871287052775,-11.7093147967706
"489",0.460043069706246,-11.7091119762256
"490",0.468250071475718,-11.7085447547044
"491",0.469204533702391,-11.7084747615916
"492",0.478813489049376,-11.7077224050417
"493",0.479662203709985,-11.7076517284263
"494",0.483304940035359,-11.7073404704302
"495",0.489678827538152,-11.7067646052888
"496",0.499026501430105,-11.7058465784734
"497",0.506145890337019,-11.7050872380467
"498",0.511455742165197,-11.7044861907404
"499",0.531731825231224,-11.701911973928
"500",0.536682044644736,-11.7012157909402
"501",0.537343135417778,-11.7011207936995
"502",0.537569229603603,-11.7010881949095
"503",0.54464736222213,-11.7000393586519
"504",0.548683201597124,-11.699416714261
"505",0.556281845169114,-11.6981956697963
"506",0.563268397809743,-11.6970165517652
"507",0.575047878963961,-11.6949053004245
"508",0.57930942157037,-11.6941031644809
"509",0.582370049408064,-11.6935144428396
"510",0.601713496273896,-11.6895476835006
"511",0.606610331874823,-11.6884756103003
"512",0.606990738453728,-11.6883911713163
"513",0.615676454946523,-11.6864176790765
"514",0.617760831725343,-11.6859310665112
"515",0.632093792912637,-11.6824474653101
"516",0.633454922711442,-11.6821040990521
"517",0.634588053182243,-11.6818165807906
"518",0.645012107477049,-11.6791002023979
"519",0.670563730884544,-11.6718905139141
"520",0.686804502102194,-11.666893889134
"521",0.690974596139142,-11.6655581662783
"522",0.705156727208718,-11.660852149627
"523",0.716454749424698,-11.6569204885003
"524",0.720593134480444,-11.6554393509286
"525",0.721072795355926,-11.6552662486888
"526",0.740472769473448,-11.6480136025385
"527",0.750476238779737,-11.6440796155558
"528",0.756220681673435,-11.6417599086784
"529",0.764414145662363,-11.6383738809647
"530",0.765267207063648,-11.6380160819715
"531",0.765875361961136,-11.637760395199
"532",0.771605148727779,-11.6353264580777
"533",0.774211392745115,-11.6342043642394
"534",0.777708276124858,-11.632683999602
"535",0.786321623836377,-11.6288661883253
"536",0.812791799723641,-11.6164714030155
"537",0.812825325590776,-11.6164550591804
"538",0.814437818541428,-11.6156670133589
"539",0.816492844974892,-11.6146571280165
"540",0.817653256226388,-11.6140841124359
"541",0.823357092040409,-11.6112383871899
"542",0.825903016312462,-11.6099524676978
"543",0.834357932976503,-11.6056116748579
"544",0.83516277539149,-11.6051927922662
"545",0.840223080576596,-11.6025363537962
"546",0.850720907218972,-11.5968987710026
"547",0.854559998359236,-11.5947938671546
"548",0.858947748858767,-11.5923594509829
"549",0.865171359296446,-11.5888534578809
"550",0.866745994312691,-11.5879564696911
"551",0.872186941269675,-11.5848258675508
"552",0.874538813559893,-11.5834575832908
"553",0.880741940956138,-11.5798046245864
"554",0.889969747082958,-11.5742506419069
"555",0.892052715084989,-11.5729768667157
"556",0.895339964085885,-11.5709514263139
"557",0.902928224311032,-11.5662040053215
"558",0.916122869738258,-11.5577053372595
"559",0.931286526971473,-11.5475441041631
"560",0.933139406499031,-11.5462727648625
"561",0.933320948612181,-11.5461478473164
"562",0.93454478781589,-11.5453040813985
"563",0.935641644693273,-11.5445454102976
"564",0.935737975684583,-11.5444786693411
"565",0.936285159615229,-11.5440992235553
"566",0.940656496276368,-11.5410470107479
"567",0.941182244892282,-11.5406773990648
"568",0.942778667965183,-11.5395517488622
"569",0.966209774683189,-11.5224374450982
"570",0.966273601302102,-11.5223892671484
"571",0.967813477362323,-11.521224289333
"572",0.968009885107807,-11.5210753336292
"573",0.969401194571579,-11.5200177883123
"574",0.970867702887705,-11.5188985598402
"575",0.973294679942046,-11.5170360430117
"576",0.974936930133632,-11.5157684338579
"577",0.976313129599286,-11.5147016078395
"578",0.977477555583362,-11.5137956731846
"579",0.98326017919783,-11.5092517915439
"580",0.986074522610571,-11.50701291651
"581",0.986522364214113,-11.5066549729789
"582",0.987467413013218,-11.5058981107768
"583",0.995700600395087,-11.4992151111408
"584",0.996019034043938,-11.4989533400763
"585",0.997191145547992,-11.4979876309042
"586",1.00258119555253,-11.4935021307926
"587",1.00540989124423,-11.4911181056349
"588",1.00548305681372,-11.4910561614229
"589",1.00676830435837,-11.489965701476
"590",1.00743609274602,-11.4893973708635
"591",1.01225087867078,-11.4852636183933
"592",1.01532342294154,-11.4825917966705
"593",1.02043297778306,-11.4780880798791
"594",1.02331872952196,-11.4755100294227
"595",1.02805342741077,-11.471224314498
"596",1.03133241526188,-11.4682142793235
"597",1.03542875586795,-11.4644039081036
"598",1.05163858185061,-11.4487395910623
"599",1.064659378227,-11.4354021770386
"600",1.06543346973518,-11.4345858638761
"601",1.06552296575934,-11.4344913086961
"602",1.06747668100095,-11.4324178777075
"603",1.06848470173773,-11.4313410767847
"604",1.06953721214592,-11.4302115811787
"605",1.0696937697507,-11.4300431173953
"606",1.07240909033503,-11.4271022831111
"607",1.07707419784815,-11.4219633541934
"608",1.08339866629822,-11.4148126977854
"609",1.08508207722984,-11.4128718971365
"610",1.08847444398666,-11.408910708351
"611",1.09103946453895,-11.4058696575678
"612",1.09245094859655,-11.4041788159704
"613",1.09415974048069,-11.4021148781234
"614",1.09609415749366,-11.399755522368
"615",1.09936007001327,-11.3957152634877
"616",1.09979334383595,-11.3951737513986
"617",1.10014785079717,-11.394729705442
"618",1.10164460249434,-11.3928451088787
"619",1.10352898139072,-11.3904494977974
"620",1.1043053998281,-11.3894548504403
"621",1.11283637999633,-11.3782180847707
"622",1.11691727984348,-11.3726292809182
"623",1.1218278674422,-11.365703478725
"624",1.12300494904628,-11.3640089072279
"625",1.12303017663566,-11.3639724377997
"626",1.12418046846186,-11.3623027412386
"627",1.12813159146129,-11.3564628310636
"628",1.12957592619217,-11.3542859706273
"629",1.13029636551278,-11.3531914076396
"630",1.13293247678188,-11.3491352939225
"631",1.14330807858253,-11.3323174557942
"632",1.14578219626314,-11.3280838037461
"633",1.14650314430781,-11.3268323188668
"634",1.14703722822356,-11.3258998774487
"635",1.14767095844622,-11.3247874937946
"636",1.14776200277976,-11.3246271463753
"637",1.15300948916313,-11.3151458216636
"638",1.15805900742875,-11.3055375002918
"639",1.1637058821925,-11.2941441846699
"640",1.16447424818545,-11.2925349802377
"641",1.16653355486883,-11.2881463673029
"642",1.17459593901529,-11.2697648933527
"643",1.17507017042525,-11.2686163703661
"644",1.17509461974796,-11.2685569325909
"645",1.17578004909349,-11.2668814972821
"646",1.17650135574908,-11.2650989910583
"647",1.18009316773855,-11.255905843182
"648",1.18647216312209,-11.2380474556826
"649",1.18713729672463,-11.2360515514817
"650",1.18752034904018,-11.2348890679487
"651",1.18835386311801,-11.2323254031653
"652",1.18940973377717,-11.2290076368739
"653",1.19253533603222,-11.2186757039712
"654",1.19328375649615,-11.216075553432
"655",1.19489359531848,-11.2102948583355
"656",1.19951033246914,-11.1919935683408
"657",1.19998696320656,-11.1899267757159
"658",1.20246990145273,-11.1784663485077
"659",1.20373708230962,-11.1720850058795
"660",1.20381561477112,-11.1716755799342
"661",1.20422190777264,-11.1695291306856
"662",1.20767229712286,-11.1489005149381
"663",1.21009218555593,-11.1304064786944
"664",1.21191401588924,-11.1118461411714
"665",1.21216555152667,-11.1086904115774
"666",1.21244756301431,-11.104876846093
"667",1.21262484750507,-11.102297584686
"668",1.21335808475653,-11.0892796365036
"669",1.21374168418099,-11.0793508132043
"670",1.21382823585749,-11.0763643468756
"671",1.2138941619273,-11.0737102650168
"672",1.2139415599577,-11.0714836238612
"673",1.21395693243635,-11.0706785145643
"674",1.21407716172456,-11.0582876626235
"675",1.21407096702776,-11.0544767435975
"676",1.21405609650076,-11.0519792622502
"677",1.21405368558116,-11.0516727585998
