"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population" "V1" "V2" "V3" "cluster"
"T2" 56 "spl" "T2cu" -820.005812254117 49.5371785075323 318.435027782232 "T256splT2cu" -6.89818807253021 -0.186130696976303 -3.12095719229044 2
"T2" 56 "spl" "T2cu" -861.874812254117 -6.46992149246773 -416.166972217768 "T256splT2cu" 1.97257904401642 -0.473895961487411 -5.90455561529459 2
"T2" 56 "spl" "T2cu" 533.451187745883 -38.3091214924677 4552.41502778223 "T256splT2cu" -1.30488677629608 4.5107270534395 2.70949548829733 2
"T2" 56 "spl" "T2cu" -724.366812254117 53.8981785075323 297.247027782232 "T256splT2cu" -7.5877131999411 0.357400449855508 -1.98686200033488 2
"T2" 56 "spl" "T2cu" 2520.27118774588 -81.3107614924677 -527.977972217768 "T256splT2cu" -0.567888903705066 6.67032015875566 -0.0185984934455318 2
"T2" 56 "spl" "T2cu" -799.977812254117 23.6205785075323 -461.560972217768 "T256splT2cu" -3.4934875548758 -1.92479335709822 -4.71811848532023 2
"T2" 56 "spl" "T2cu" -900.571812254117 -52.9886214924677 491.470027782232 "T256splT2cu" 6.34096102109771 3.36126554564226 -2.43518191229166 2
"T2" 56 "spl" "T2cu" -804.646812254117 -74.4130044924677 -327.199372217768 "T256splT2cu" 7.77113966337066 3.12381041601884 -0.21131354223551 2
"T2" 56 "spl" "T2cu" -811.101812254117 0.00537850753227076 -1048.32597221777 "T256splT2cu" 1.06734649530273 -2.49990617676985 -4.52519970785441 2
"T2" 56 "spl" "T2cu" -801.643812254117 12.3321785075323 -984.454972217768 "T256splT2cu" -1.24995024809021 -2.55705201073897 -4.81608038793863 2
"T2" 56 "spl" "T2cu" -693.146812254117 20.6327785075323 91.2000277822319 "T256splT2cu" -2.967592674581 -0.254563028061508 -5.67129641424479 2
"T2" 56 "spl" "T2cu" -693.458812254117 14.6331785075323 -17.3169722177681 "T256splT2cu" -2.23456307062287 -0.367267424309371 -5.87090426336588 2
"T2" 56 "spl" "T2cu" 128.811187745883 31.7551785075323 684.646027782232 "T256splT2cu" -2.45897598871369 2.46898949698198 -2.06678825269999 2
"T2" 56 "spl" "T2cu" 2003.25118774588 71.2041785075323 -44.3979722177681 "T256splT2cu" -3.27494068750519 4.552765970981 -0.359909113753454 2
"T2" 56 "spl" "T2cu" -653.287812254117 30.2981785075323 -1368.78497221777 "T256splT2cu" -4.80077167162079 -2.7781118099333 -2.79036599050821 2
"T2" 56 "spl" "T2cu" -903.297812254117 37.4641785075323 -729.099972217768 "T256splT2cu" -5.61069579729218 -2.07173072739851 -3.32559257398905 2
"T2" 56 "spl" "T2cu" -855.690812254117 -34.7647214924677 -2298.47497221777 "T256splT2cu" 5.75116638532501 -0.576447898590682 -1.31095105062784 2
"T2" 56 "spl" "T2cu" -776.940812254117 6.29007850753226 1113.40502778223 "T256splT2cu" -0.770342844811862 1.39406908110368 -5.99898367773356 2
"T2" 56 "spl" "T2cu" -831.524812254117 -3.59662149246773 728.951027782232 "T256splT2cu" -0.00897505813617014 1.16332245424974 -6.10129338156046 2
"T2" 56 "spl" "T2cu" -929.654812254117 -10.7721214924677 -1502.97497221777 "T256splT2cu" 2.53361062398773 -2.33514058038008 -3.49150734793009 2
"T2" 56 "spl" "T2cu" -797.786812254117 -20.7871214924677 -655.563972217768 "T256splT2cu" 4.33480553022247 -0.318488771164535 -4.66712838064493 2
"T2" 56 "spl" "T2cu" -576.296812254117 23.4149785075323 -904.707972217768 "T256splT2cu" -3.62593098291535 -2.52691614075911 -4.01935797582926 2
"T2" 56 "spl" "T2cu" -805.533812254117 -73.6925664924677 -407.486972217768 "T256splT2cu" 7.77660517087799 3.08261240080583 -0.223328050482885 2
"T2" 56 "spl" "T2cu" 1095.73118774588 57.9071785075323 -659.407972217768 "T256splT2cu" -3.3482694209494 4.07412922934282 -0.642908390868322 2
"T2" 56 "spl" "T2cu" 3680.92118774588 -79.2703514924677 1025.15502778223 "T256splT2cu" -1.0367506326117 7.11303914145219 0.391322616230829 2
"T2" 56 "spl" "T2cu" -799.992812254117 -20.1200214924677 -425.372972217768 "T256splT2cu" 3.80728034368377 0.0856519396661534 -5.1497810448295 2
"T2" 56 "spl" "T2cu" -447.196812254117 41.1531785075323 -307.385572217768 "T256splT2cu" -5.8151473582663 -1.26126551076186 -3.60438328634562 2
"T2" 56 "spl" "T2cu" -785.042812254117 49.4431785075323 -99.9449722177681 "T256splT2cu" -6.82904191621918 -0.474037045681594 -3.15902095686259 2
"T2" 56 "spl" "T2cu" -1009.95861225412 -93.1192214924677 -670.817972217768 "T256splT2cu" 7.45701031080108 3.56418788985002 0.559387586986779 2
"T2" 56 "spl" "T2cu" -892.744812254117 -57.7036214924677 -668.989972217768 "T256splT2cu" 7.49073986402374 2.38274920538652 -1.34590178381266 2
"T2" 56 "spl" "T2cu" 2029.30118774588 -97.5691214924677 -711.849972217768 "T256splT2cu" -0.469799506751483 6.64845717505205 -0.0133895839339656 2
"T2" 56 "spl" "T2cu" -835.477812254117 21.3731785075323 -1417.95497221777 "T256splT2cu" -1.10899479993958 -2.99833022996199 -3.79416924368204 2
"T2" 56 "spl" "T2cu" -811.455812254117 27.7141785075323 -1067.42797221777 "T256splT2cu" -4.47556539186615 -2.68452393456709 -3.28939371954264 2
"T2" 56 "spl" "T2cu" -633.106812254117 83.6201785075323 7680.53502778223 "T256splT2cu" -2.11958094247956 4.97554171637285 4.55436104882894 2
"T2" 56 "spl" "T2cu" 351.591187745883 27.7701785075323 -165.511272217768 "T256splT2cu" -2.77077575334687 2.61889803961504 -1.81299548994364 2
"T2" 56 "spl" "T2cu" -876.242812254117 59.6451785075323 -703.437972217768 "T256splT2cu" -7.47229953416962 -1.28271912976515 -1.75871783148112 2
"T2" 56 "spl" "T2cu" -396.957812254117 27.7501785075323 -219.376772217768 "T256splT2cu" -3.68762107500214 0.606776153600098 -3.26403313528361 2
"T2" 56 "spl" "T2cu" -879.553812254117 -22.2547214924677 -546.659972217768 "T256splT2cu" 4.49681524625641 -0.250816399300216 -4.6218646134025 2
"T2" 56 "spl" "T2cu" -637.879812254117 -68.9745514924677 -1431.66497221777 "T256splT2cu" 7.54832367292267 1.77590835646379 0.314942348491533 2
"T2" 56 "spl" "T2cu" -645.487812254117 -41.4288214924677 -404.309972217768 "T256splT2cu" 6.30837206235748 1.94432604864824 -3.12683802496256 2
"T2" 56 "spl" "T2cu" -830.658812254117 -8.90312149246773 45.9160277822319 "T256splT2cu" 1.09947041860443 0.561368128216149 -6.16549664388956 2
"T2" 56 "spl" "T2cu" -865.497812254117 5.34847850753226 -1074.96797221777 "T256splT2cu" 0.147945132764394 -2.75163733407271 -4.41245394598307 2
"T2" 56 "spl" "T2cu" -798.751812254117 -11.5319214924677 1144.38502778223 "T256splT2cu" 0.635174614103849 1.42328894690263 -5.9870465363151 2
"T2" 56 "spl" "T2cu" -476.924812254117 21.8707785075323 -746.812972217768 "T256splT2cu" -2.52655907282013 -0.55661606236708 -3.37542253385843 2
"T2" 56 "spl" "T2cu" 3941.62118774588 -85.3565214924677 -971.674972217768 "T256splT2cu" -0.946139651624148 7.36352789953935 0.366072464477404 2
"T2" 56 "spl" "T2cu" -195.489812254117 8.96727850753227 -164.581772217768 "T256splT2cu" -0.961038130608981 2.15285802439439 -2.35423570524515 2
"T2" 56 "spl" "T2cu" -838.171812254117 12.2444785075323 -976.008972217768 "T256splT2cu" -1.25297208437104 -2.57405268594038 -4.79583817373575 2
"T2" 56 "spl" "T2cu" -915.335812254117 47.5391785075323 -646.682972217768 "T256splT2cu" -6.34915443071503 -1.80815779610884 -2.84107690702738 2
"T2" 56 "spl" "T2cu" -829.767812254117 64.7621785075323 -1396.99497221777 "T256splT2cu" -7.3816871226706 -1.48516523286116 -0.747323926795141 2
"T2" 56 "spl" "T2cu" -699.327812254117 32.4661785075323 -1878.66497221777 "T256splT2cu" -5.4643549502768 -2.71378361626875 -1.93463235746683 2
"T2" 56 "spl" "T2cu" -873.233812254117 60.4791785075323 -14.2419722177681 "T256splT2cu" -7.81670137056488 0.0277419145463719 -1.71306663404764 2
"T2" 56 "spl" "T2cu" -537.178812254117 145.490178507532 26.9300277822319 "T256splT2cu" -8.14634891161103 0.8380976672529 0.84251097191511 2
"T2" 56 "spl" "T2cu" 227.011187745883 46.1961785075323 533.524027782232 "T256splT2cu" -5.56883903154511 0.837877577102067 -2.35833149801554 2
"T2" 56 "spl" "T2cu" -867.095812254117 -16.5441214924677 -1216.14497221777 "T256splT2cu" 3.52406505933624 -1.72636854096663 -3.75610381017985 2
"T2" 56 "spl" "T2cu" -833.687812254117 31.8741785075323 338.007027782232 "T256splT2cu" -4.79101367601532 0.00217056826341294 -4.87774639974894 2
"T2" 56 "spl" "T2cu" -841.482812254117 -33.9039214924677 -253.952302217768 "T256splT2cu" 5.54093555799347 1.71788776472795 -3.98840504537882 2
"T2" 56 "spl" "T2cu" -838.248812254117 22.5445785075323 266.115027782232 "T256splT2cu" -2.96073122629303 -0.0650224332452998 -5.70611792455973 2
"T2" 56 "spl" "T2cu" -814.604812254117 85.2221785075323 573.798027782232 "T256splT2cu" -8.19076724657196 0.88649654940355 -0.692729410040991 2
"T2" 56 "spl" "T2cu" -417.130812254117 -16.2761214924677 -551.231972217768 "T256splT2cu" 0.54207317224365 3.43840110853899 -1.52223211180033 2
"T2" 56 "spl" "T2cu" -822.404812254117 45.9751785075323 -824.584972217768 "T256splT2cu" -6.47955937990326 -1.8907211963774 -2.58874112020792 2
"T2" 56 "spl" "T2cu" -813.770812254117 -35.6211214924677 80.3170277822319 "T256splT2cu" 5.1921391903482 2.22966945723283 -4.09998303304972 2
"T2" 56 "spl" "T2cu" -897.448812254117 -54.9398214924677 -1237.82697221777 "T256splT2cu" 7.27455524793487 1.15592349127519 -0.859872278082983 2
"T2" 56 "spl" "T2cu" 2527.78118774588 52.2621785075323 14891.7650277822 "T256splT2cu" -2.40359326013703 6.72627747610796 5.52711552728353 2
"T2" 56 "spl" "T2cu" 3338.17118774588 -83.3408414924677 -210.560272217768 "T256splT2cu" -0.80197950014252 6.94702876166093 0.178789648901804 2
"T2" 56 "spl" "T2cu" -846.395812254117 -30.5816214924677 -628.482972217768 "T256splT2cu" 5.50657419553619 0.399408245390536 -3.97491103063883 2
"T2" 56 "spl" "T2cu" -876.523812254117 -83.8739614924677 -772.554972217768 "T256splT2cu" 7.64222244611603 3.09343088225114 0.5535236510673 2
"T2" 56 "spl" "T2cu" -870.367812254117 45.5331785075323 428.285027782232 "T256splT2cu" -5.45595307954926 0.142090937054039 -4.52446204077067 2
"T2" 56 "spl" "T2cu" -857.792812254117 35.9711785075323 -574.402972217768 "T256splT2cu" -5.26752706178803 -1.74080240174544 -3.87499266516031 2
"T2" 56 "spl" "T2cu" -926.510812254117 29.1621785075323 13140.1650277822 "T256splT2cu" -2.23247452386994 6.15392506674516 5.62654322732626 2
"T2" 56 "spl" "T2cu" -805.286812254117 1.35647850753226 -2069.48497221777 "T256splT2cu" 1.45536450734955 -2.72996007844221 -3.15412860761942 2
"T2" 56 "spl" "T2cu" -827.033812254117 -12.9713214924677 962.475027782232 "T256splT2cu" 0.709518116625364 1.4040615613817 -5.98660212408365 2
"T2" 56 "spl" "T2cu" 6307.35118774588 -1.44892149246773 14496.0650277822 "T256splT2cu" -2.44760461458344 6.96479523733842 5.3372189437264 2
"T2" 56 "spl" "T2cu" -887.578812254117 -0.203021492467741 -456.931972217768 "T256splT2cu" 0.746126514586026 -1.07716452523482 -5.99177485357584 2
"T2" 56 "spl" "T2cu" -814.626812254117 -89.3467214924677 -640.735972217768 "T256splT2cu" 7.50966076246124 3.43695653036821 0.538534953933342 2
"T2" 56 "spl" "T2cu" 8933.24118774588 -68.7412514924677 641.505027782232 "T256splT2cu" -2.01200922140259 8.88013184622514 1.7702263032311 2
"T2" 56 "spl" "T2cu" -841.976812254117 -3.62812149246774 -1410.94497221777 "T256splT2cu" 1.58513240209442 -2.62305390282881 -3.72306757818522 2
"T2" 56 "spl" "T2cu" -849.757812254117 4.26867850753226 -917.076972217768 "T256splT2cu" 0.0573031424604008 -2.49927389069807 -4.81801300894083 2
"T2" 56 "spl" "T2cu" -826.401812254117 33.5641785075323 -833.785972217768 "T256splT2cu" -5.23802133211273 -2.2825771515013 -3.38236719023051 2
"T2" 56 "spl" "T2cu" -864.567812254117 42.9561785075323 -60.1109722177681 "T256splT2cu" -6.57986922868866 -0.41696899577391 -3.45025759588541 2
"T2" 56 "spl" "T2cu" -632.109812254117 -22.3582214924677 491.022027782232 "T256splT2cu" 3.88939241758209 1.89217377260912 -4.98311215292277 2
"T2" 56 "spl" "T2cu" -613.277812254117 44.4501785075323 -763.165972217768 "T256splT2cu" -6.30174060472626 -1.75345384522688 -2.90045338522257 2
"T2" 56 "spl" "T2cu" -774.304812254117 -75.9283114924677 -1291.82497221777 "T256splT2cu" 7.62794927945953 2.14265490130174 0.437427621077879 2
"T2" 56 "spl" "T2cu" -800.165812254117 46.0991785075323 63.9990277822319 "T256splT2cu" -6.77587600359101 -0.280968243324874 -3.28700905691446 2
"T2" 56 "spl" "T2cu" -872.151812254117 52.5671785075323 -1116.54397221777 "T256splT2cu" -6.85558076509613 -1.98841726228011 -1.77367931257548 2
"T2" 56 "spl" "T2cu" -828.451812254117 -44.7901214924677 -969.781972217768 "T256splT2cu" 6.93285564771515 1.04385972574937 -1.91793208967509 2
"T2" 56 "spl" "T2cu" -840.557812254117 0.904278507532268 1266.50502778223 "T256splT2cu" -0.702491599408572 1.40874279097307 -5.99394827734293 2
"T2" 56 "spl" "T2cu" -893.832812254117 0.203078507532268 7484.68502778223 "T256splT2cu" -1.42281993040222 5.08075965002763 4.99437445748983 2
"T2" 56 "spl" "T2cu" -745.596812254117 -89.7163214924677 -573.456972217768 "T256splT2cu" 7.48776106229645 3.49466550902116 0.514871105294808 2
"T2" 56 "spl" "T2cu" -933.321812254117 -15.2917214924677 -761.965972217768 "T256splT2cu" 3.63420204511505 -0.79681872769606 -4.83299809347452 2
"T2" 56 "spl" "T2cu" -864.230812254117 -32.5928214924677 -976.056972217768 "T256splT2cu" 5.97663692823272 0.0102092678903355 -2.94663387190165 2
"T2" 56 "spl" "T2cu" -870.735812254117 -15.2704214924677 -1492.82497221777 "T256splT2cu" 2.76687983861786 -2.25826608582747 -3.3445802296287 2
"T2" 56 "spl" "T2cu" -790.976812254117 -42.9507214924677 327.239027782232 "T256splT2cu" 5.8744016110025 2.883487587726 -3.25803953062357 2
"T2" 56 "spl" "T2cu" 1192.99118774588 -7.63322149246774 -913.487972217768 "T256splT2cu" -1.17231746324677 4.32413709715593 -1.13779908071818 2
"T2" 56 "spl" "T2cu" -860.726812254117 -26.5063214924677 -1154.27797221777 "T256splT2cu" 5.30168680539947 -0.783357853138565 -2.93337851415934 2
"T2" 56 "spl" "T2cu" -773.382812254117 0.97807850753226 -1292.21497221777 "T256splT2cu" 0.960013431223447 -2.7233341877104 -4.13788538824381 2
"T2" 56 "spl" "T2cu" 195.181187745883 -33.6783214924677 -646.822972217768 "T256splT2cu" 0.257610064657743 3.84139073446977 -1.36244278799357 2
"T2" 56 "spl" "T2cu" -852.596812254117 27.1091785075323 -363.518972217768 "T256splT2cu" -4.01620002397675 -1.41367053433668 -4.80164891134562 2
"T2" 56 "spl" "T2cu" -849.927812254117 31.4361785075323 -575.910972217768 "T256splT2cu" -4.52560992845673 -2.05587708398116 -4.13898259054484 2
"T2" 56 "spl" "T2cu" -793.760812254117 -0.372321492467734 -1834.48497221777 "T256splT2cu" 1.41308049550873 -2.73232042237532 -3.23850923429789 2
"T2" 56 "spl" "T2cu" 828.701187745883 -82.7217614924677 -1129.98997221777 "T256splT2cu" 0.844324988039548 5.61996090964067 -0.455715593207495 2
"T2" 56 "spl" "T2cu" -777.754812254117 53.6641785075323 -62.2579722177681 "T256splT2cu" -7.18688817628998 -0.357002193176864 -2.76699882398905 2
"T2" 56 "spl" "T2cu" -924.990812254117 -78.2312814924677 1999.50502778223 "T256splT2cu" -0.803939002839511 4.33490527228105 2.80185455430685 2
"T2" 56 "spl" "T2cu" 4291.57118774588 -85.3117214924677 -374.658972217768 "T256splT2cu" -0.984120208112185 7.42365849570024 0.412862244736536 2
"T2" 56 "spl" "T2cu" -756.387812254117 54.9611785075323 147.963027782232 "T256splT2cu" -7.1651229442038 -0.230465108597396 -2.78586035620035 2
"T2" 56 "spl" "T2cu" -525.513812254117 11.2901785075323 -630.697972217768 "T256splT2cu" -1.49105759271759 -1.9249635879637 -5.25366526495279 2
"T2" 56 "spl" "T2cu" -788.998812254117 -48.1765214924677 -987.128972217768 "T256splT2cu" 7.12271694532257 1.12628740624178 -1.4403802717811 2
"T2" 56 "spl" "T2cu" 385.951187745883 22.1843785075323 -963.898972217768 "T256splT2cu" -1.91519566187042 2.57433522299516 -1.8222401703483 2
"T2" 56 "spl" "T2cu" -82.9718122541167 -29.2373214924677 -615.760972217768 "T256splT2cu" 0.378797721775586 3.67895210341203 -1.42314201246561 2
"T2" 56 "spl" "T2cu" -652.862812254117 -9.22552149246773 -572.212972217768 "T256splT2cu" 2.43394522062164 -0.765701884472488 -5.59649735342325 2
"T2" 56 "spl" "T2cu" 3524.35118774588 -60.5433214924677 3439.80502778223 "T256splT2cu" -1.31871219286103 6.93031943396318 0.69899897624193 2
"T2" 56 "spl" "T2cu" -426.441812254117 68.4361785075323 -1063.51397221777 "T256splT2cu" -7.52803655275482 -1.32759773179304 -0.682747181761877 2
"T2" 56 "spl" "T2cu" -782.076812254117 56.9431785075323 -1250.30797221777 "T256splT2cu" -7.05324454912323 -1.85449110909712 -1.41350918661417 2
"T2" 56 "spl" "T2cu" -909.458812254117 62.6371785075323 -1243.84597221777 "T256splT2cu" -7.2579807818808 -1.67548763200056 -1.19830697428049 2
"T2" 56 "spl" "T2cu" -764.514812254117 -23.4846214924677 -377.160972217768 "T256splT2cu" 4.53388504377228 0.796608721768738 -4.78564053427042 2
"T2" 56 "spl" "T2cu" -690.925812254117 -36.5631214924677 -392.878972217768 "T256splT2cu" 6.05951313367706 1.64423370913255 -3.42783909689249 2
"T2" 56 "spl" "T2cu" -784.539812254117 39.9331785075323 427.743027782232 "T256splT2cu" -5.31558175691742 0.0753215010522618 -4.63277989279093 2
"T2" 56 "spl" "T2cu" 4210.20118774588 58.9801785075323 53.2160277822319 "T256splT2cu" -2.9740988791861 5.86704361990678 0.181328896176203 2
"T2" 56 "spl" "T2cu" -792.860812254117 -62.1695214924677 -589.046972217768 "T256splT2cu" 7.5763903080545 2.70050490454424 -1.10228854070963 2
"T2" 56 "spl" "T2cu" -615.998812254117 34.6831785075323 2653.10502778223 "T256splT2cu" -1.60052700647492 4.02884233549822 3.10965413201986 2
"T2" 56 "spl" "T2cu" -700.441812254117 72.7901785075323 -1236.28097221777 "T256splT2cu" -7.59398074754853 -1.25974869176161 -0.554819640029089 2
"T2" 56 "spl" "T2cu" -440.534812254117 -7.66392149246774 -1166.68297221777 "T256splT2cu" 1.2857066809259 -1.66273343011153 -2.90602880369486 2
"T2" 56 "spl" "T2cu" -859.306812254117 19.2047785075323 -80.5309722177681 "T256splT2cu" -2.82229610094208 -0.573518032276748 -5.71679287802042 2
"T2" 56 "spl" "T2cu" -818.213812254117 18.9582785075323 279.251027782232 "T256splT2cu" -2.71598334917206 0.00804180458772324 -5.79256087194742 2
"T2" 56 "spl" "T2cu" -859.350812254117 35.4711785075323 859.405027782232 "T256splT2cu" -4.95815606722016 0.426036810433747 -4.77583056341471 2
"T2" 56 "spl" "T2cu" -893.575812254117 35.2811785075323 10014.4650277822 "T256splT2cu" -1.89725919374604 5.45447600439775 5.25427264321981 2
"T2" 56 "spl" "T2cu" -949.438812254117 -43.5583214924677 -938.301972217768 "T256splT2cu" 6.92569546094757 1.04492116526354 -1.95325618635477 2
"T2" 56 "spl" "T2cu" -730.175812254117 -17.2494214924677 -1648.31497221777 "T256splT2cu" 2.77383307805877 -2.27199327393782 -3.15093665968241 2
"T2" 56 "spl" "T2cu" -865.016812254117 -25.5095214924677 -977.263972217768 "T256splT2cu" 5.04071335187774 -0.772893304073928 -3.44739228140177 2
"T2" 56 "spl" "T2cu" -459.043812254117 21.4946785075323 314.572027782232 "T256splT2cu" -2.72833557733673 1.52928543642748 -2.81088119398417 2
"T2" 56 "spl" "T2cu" -801.805812254117 -44.3589214924677 5652.37502778223 "T256splT2cu" -0.936442393151706 4.45874226645219 3.29438132394491 2
"T2" 56 "spl" "T2cu" -911.569812254117 20.1118785075323 -492.655972217768 "T256splT2cu" -3.16976638445038 -2.12206732674849 -4.73772841345133 2
"T2" 56 "spl" "T2cu" -949.119812254117 31.1571785075323 -73.0639722177681 "T256splT2cu" -5.07891078600067 -0.580430204117416 -4.63218289266886 2
"T2" 56 "spl" "T2cu" -818.484812254117 55.6621785075323 -3.31097221776812 "T256splT2cu" -7.20341487535614 -0.307892376625656 -2.75381880651774 2
"T2" 56 "spl" "T2cu" -900.174812254117 15.6233785075323 -743.741972217768 "T256splT2cu" -1.76663704523224 -2.3343816940428 -4.99619847189249 2
"T2" 56 "spl" "T2cu" -875.264812254117 -62.7500214924677 -1159.99097221777 "T256splT2cu" 7.55811504712921 1.71488762453783 -0.105755504477636 2
"T2" 56 "spl" "T2cu" -854.406812254117 -37.4269214924677 -695.079972217768 "T256splT2cu" 6.39052442899566 1.00713635042894 -2.92215329061808 2
"T2" 56 "spl" "T2cu" -820.580812254117 -44.7003214924677 -1503.19497221777 "T256splT2cu" 6.76588253370147 0.420102408087136 -1.03660434137644 2
"T2" 56 "spl" "T2cu" -901.188812254117 -39.7627214924677 531.789027782232 "T256splT2cu" 5.7193665920816 2.9139457996248 -3.35105472456278 2
"T2" 56 "spl" "T2cu" -790.192812254117 24.2911785075323 -182.623572217768 "T256splT2cu" -3.42218871721405 -0.792628044331191 -5.36862307440104 2
"T2" 56 "spl" "T2cu" -843.303812254117 -3.11582149246773 -364.676972217768 "T256splT2cu" 0.917496782454068 -0.884723180973648 -6.03217535864176 2
"T2" 56 "spl" "T2cu" -805.715812254117 -35.2455214924677 -699.424972217768 "T256splT2cu" 6.32579950681549 0.980172639644028 -2.9834950531608 2
"T2" 56 "spl" "T2cu" 2312.05118774588 -31.4293214924677 -623.039972217768 "T256splT2cu" -1.16313989767212 5.94203818396318 -0.367933687079565 2
"T2" 56 "spl" "T2cu" -774.263812254117 -14.1432214924677 -1649.36497221777 "T256splT2cu" 2.67676262250763 -2.31881105347884 -3.17928939710917 2
"T2" 56 "spl" "T2cu" -701.841812254117 -32.8583214924677 -901.098972217768 "T256splT2cu" 5.92998890272003 0.0167172010301366 -3.04662090193094 2
"T2" 56 "spl" "T2cu" -817.726812254117 3.68417850753227 -368.281972217768 "T256splT2cu" -0.433903622714465 -1.09239553853285 -6.05350476156534 2
"T2" 56 "spl" "T2cu" -871.909812254117 -21.1903214924677 -670.109972217768 "T256splT2cu" 4.27885155073028 -0.348044985973953 -4.6921246613151 2
"T2" 56 "spl" "T2cu" -889.437812254117 21.7782785075323 4105.90502778223 "T256splT2cu" -1.50960631975312 4.18874252394426 3.29980749238668 2
"T2" 56 "spl" "T2cu" -822.851812254117 62.9911785075323 -1065.10397221777 "T256splT2cu" -7.35264535555023 -1.58887695714247 -1.1963366831428 2
"T2" 56 "spl" "T2cu" -934.411812254117 -49.7699214924677 -1283.59497221777 "T256splT2cu" 7.10497621885162 0.902601784026505 -1.02484637152018 2
"T2" 56 "spl" "T2cu" -839.472812254117 -15.3460214924677 -262.403782217768 "T256splT2cu" 3.30320696225982 0.379095522618176 -5.48301869283976 2
"T2" 56 "spl" "T2cu" -858.140812254117 19.1893785075323 -325.568872217768 "T256splT2cu" -2.78382225641388 -1.20507192059767 -5.51086216818155 2
"T2" 56 "spl" "T2cu" -892.447812254117 -37.3432214924677 -1851.20497221777 "T256splT2cu" 6.02812198987823 -0.34606861516249 -1.46941095243754 2
"T2" 56 "spl" "T2cu" 1129.42118774588 49.7631785075323 -1184.17197221777 "T256splT2cu" -3.28613634714264 3.84455383375871 -0.832475003111975 2
"T2" 56 "spl" "T2cu" 1482.18118774588 -48.9992214924677 -598.483972217768 "T256splT2cu" -0.103432554093783 5.13730776861894 -0.729630168784277 2
"T2" 56 "spl" "T2cu" -716.013812254117 75.2301785075323 -1309.60497221777 "T256splT2cu" -7.60072036394257 -1.23826431676161 -0.526725348342077 2
"T2" 56 "spl" "T2cu" -889.744812254117 8.00087850753226 -1121.87797221777 "T256splT2cu" -0.0303020098187377 -2.80433427735579 -4.32364636312784 2
"T2" 56 "spl" "T2cu" -842.788812254117 15.7712785075323 7.18802778223187 "T256splT2cu" -2.56098361620087 -0.318657809937118 -5.83823901068033 2
"T2" 56 "spl" "T2cu" 491.861187745883 -18.5483214924677 -929.219972217768 "T256splT2cu" -0.0652517204113653 3.98537195280779 -1.31097846876444 2
"T2" 56 "spl" "T2cu" -816.741812254117 8.58377850753226 -72.3699722177681 "T256splT2cu" -1.32541974195618 -0.159393603050827 -6.12781601797403 2
"T2" 56 "spl" "T2cu" 2658.75118774588 -33.7990214924677 -836.902972217768 "T256splT2cu" -1.34042580732483 6.08064807013261 -0.365383204329626 2
"T2" 56 "spl" "T2cu" -941.404812254117 77.0611785075323 -729.158972217768 "T256splT2cu" -8.01507182726044 -0.752722615444778 -0.594687756407873 2
"T2" 56 "spl" "T2cu" -856.869812254117 -45.5758214924677 -894.757972217768 "T256splT2cu" 6.93483833661895 1.09463525370348 -1.96143060575785 2
"T2" 56 "spl" "T2cu" -840.207812254117 2.44777850753226 209.283027782232 "T256splT2cu" -0.371340262977069 0.398980876362206 -6.27849894415201 2
"T2" 56 "spl" "T2cu" -788.262812254117 49.5841785075323 -795.521972217768 "T256splT2cu" -6.62374063142914 -1.87037598534834 -2.42515450369181 2
"T2" 56 "spl" "T2cu" -836.005812254117 30.4651785075323 -948.954972217768 "T256splT2cu" -4.70246215471405 -2.50357138558638 -3.43359094511332 2
"T2" 56 "spl" "T2cu" -907.325812254117 -51.8800214924677 -639.471972217768 "T256splT2cu" 7.26239828458648 2.17796040133226 -1.81766157995524 2
"T2" 56 "spl" "T2cu" 8554.17118774588 -49.6490214924677 18093.5650277822 "T256splT2cu" -2.45267029413361 6.98491538122881 5.33618659127889 2
"T2" 56 "spl" "T2cu" -738.363812254117 12.1743785075323 -883.453972217768 "T256splT2cu" -1.21897252210755 -2.46498453065169 -4.92691355596842 2
"T2" 56 "spl" "T2cu" -877.793812254117 34.8211785075323 -606.010972217768 "T256splT2cu" -5.16653962740082 -1.82872783585799 -3.86821442495646 2
"T2" 56 "spl" "T2cu" -724.668812254117 50.8191785075323 -1625.66497221777 "T256splT2cu" -6.44463725694794 -2.23277460976851 -1.41277032743754 2
"T2" 56 "spl" "T2cu" -942.742812254117 -71.3321314924677 -1626.27497221777 "T256splT2cu" 7.52369837156158 1.76451302126634 0.485615301620348 2
"T2" 56 "spl" "T2cu" -883.647812254117 -26.5554214924677 -1090.65297221777 "T256splT2cu" 5.27917961469513 -0.790383214199661 -2.98145562063517 2
"T2" 56 "spl" "T2cu" -814.429812254117 6.43037850753227 -656.722972217768 "T256splT2cu" -0.559105980483477 -1.9737003986479 -5.47189598928751 2
"T2" 56 "spl" "T2cu" -775.743812254117 -34.6486214924677 -1252.75697221777 "T256splT2cu" 5.98996691099029 -0.280256683075546 -2.346675928939 2
"T2" 56 "spl" "T2cu" -821.928812254117 -19.3214214924677 186.178027782232 "T256splT2cu" 3.7238512455545 1.69849789694536 -5.11604243170084 2
"T2" 56 "spl" "T2cu" 1048.75118774588 15.2786785075323 981.055027782232 "T256splT2cu" -2.20238919862885 2.88248622969377 -1.79254036794962 2
