"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population" "V1" "V2"
"T2" 56 "spl" "T2cu" 3233.08118774588 14.0321785075323 -991.648972217768 "T256splT2cu" -1.76887755702827 7.32898830233514
"T2" 56 "spl" "T2cu" -890.894812254117 21.2404785075323 -465.315972217768 "T256splT2cu" -3.30896108459327 -3.31018520535529
"T2" 56 "spl" "T2cu" -570.406812254117 63.5961785075323 -656.042972217768 "T256splT2cu" -8.67606799911353 -0.730917465105658
"T2" 56 "spl" "T2cu" -834.131812254117 13.3496785075323 -411.740972217768 "T256splT2cu" -1.22707026313636 -2.88812400044501
"T2" 56 "spl" "T2cu" 4191.19118774588 -53.2261214924677 2114.98502778223 "T256splT2cu" -0.747763326872324 8.91237281619012
"T2" 56 "spl" "T2cu" -824.946812254117 -63.9959214924677 1.3670277822319 "T256splT2cu" 7.49445898224022 3.59813736735284
"T2" 56 "spl" "T2cu" 13173.2411877459 -43.4204214924677 -699.473972217768 "T256splT2cu" -2.38147824119422 11.7979681378454
"T2" 56 "spl" "T2cu" -945.395812254117 -5.13582149246774 -1475.88497221777 "T256splT2cu" 2.79044515777733 -4.28248048962653
"T2" 56 "spl" "T2cu" -837.212812254117 -61.0761214924677 -443.997972217768 "T256splT2cu" 7.77936727691796 3.16279124079644
"T2" 56 "spl" "T2cu" 2342.05118774588 -21.7649214924677 -798.283972217768 "T256splT2cu" -0.735027721632456 7.20736383257806
"T2" 56 "spl" "T2cu" -792.936812254117 -0.508621492467739 -121.580972217768 "T256splT2cu" 0.646778592359091 -1.51459432782233
"T2" 56 "spl" "T2cu" -754.723812254117 -14.5934214924677 -53.7739722177681 "T256splT2cu" 2.69384534050133 -0.618132960215216
"T2" 56 "spl" "T2cu" -815.724812254117 46.2821785075323 5408.94502778223 "T256splT2cu" -5.593287637938 7.3936860447973
"T2" 56 "spl" "T2cu" -851.970812254117 -17.3977214924677 -791.972972217768 "T256splT2cu" 4.2010467736831 -1.98588467778266
"T2" 56 "spl" "T2cu" -880.821812254117 -75.8630214924677 -1445.66497221777 "T256splT2cu" 9.86951477218773 2.79775999842584
"T2" 56 "spl" "T2cu" -905.845812254117 4.94467850753226 -705.916972217768 "T256splT2cu" 0.125862100612188 -3.54617382229865
"T2" 56 "spl" "T2cu" 5492.02118774588 -96.1083214924677 -417.354972217768 "T256splT2cu" -0.546186408508753 9.51358817873895
"T2" 56 "spl" "T2cu" 9255.64118774588 -124.677621492468 543.963027782232 "T256splT2cu" -1.84103434394691 11.3108408337682
"T2" 56 "spl" "T2cu" -668.326812254117 30.7071785075323 -820.081972217768 "T256splT2cu" -5.2931486875901 -3.34944082440436
"T2" 56 "spl" "T2cu" -805.441812254117 -67.7933114924677 -558.231972217768 "T256splT2cu" 8.92163211990502 3.37153505145013
"T2" 56 "spl" "T2cu" -850.454812254117 -27.4032214924677 -180.128772217768 "T256splT2cu" 4.77305586029198 0.549686390742654
"T2" 56 "spl" "T2cu" -767.155812254117 29.3781785075323 -211.778172217768 "T256splT2cu" -4.07459156822059 -2.30489183606208
"T2" 56 "spl" "T2cu" -406.558812254117 -13.3240214924677 -467.529972217768 "T256splT2cu" 1.09623105217125 3.13300155459344
"T2" 56 "spl" "T2cu" 6893.95118774588 -84.9748214924677 144.497027782232 "T256splT2cu" -1.64019041370246 10.629757154569
"T2" 56 "spl" "T2cu" -719.813812254117 -46.5044214924677 -551.845972217768 "T256splT2cu" 7.32353813339379 1.81761955080926
"T2" 56 "spl" "T2cu" -985.274112254117 -21.7620214924677 -474.388972217768 "T256splT2cu" 4.73947746444848 -1.1299830788523
"T2" 56 "spl" "T2cu" 5445.18118774588 -93.7210214924677 8347.73502778223 "T256splT2cu" -3.98567931960914 9.83213924227654
"T2" 56 "spl" "T2cu" -776.155812254117 -14.7221214924677 -908.458972217768 "T256splT2cu" 4.10517675567772 -2.53967977704108
"T2" 56 "spl" "T2cu" -569.714812254117 12.5103785075323 -812.385972217768 "T256splT2cu" -0.919051578749155 -3.74261213482917
"T2" 56 "spl" "T2cu" 1909.02118774588 -14.7246214924677 1747.33502778223 "T256splT2cu" -0.485856464613413 6.70260976611077
"T2" 56 "spl" "T2cu" -856.943812254117 -61.0678214924677 -1119.41097221777 "T256splT2cu" 9.32008487869408 2.37507914362847
"T2" 56 "spl" "T2cu" -845.707812254117 -16.9562214924677 -532.527972217768 "T256splT2cu" 3.92635757614281 -1.23669398964942
"T2" 56 "spl" "T2cu" -842.213812254117 -81.5497614924677 -274.217572217768 "T256splT2cu" 8.9822476594558 4.01282619296014
"T2" 56 "spl" "T2cu" -475.585812254117 46.1641785075323 -1212.88297221777 "T256splT2cu" -7.15444009612892 -2.09261847676337
"T2" 56 "spl" "T2cu" -907.165812254117 -7.78962149246773 -1535.03497221777 "T256splT2cu" 3.11949331451562 -4.20515323819221
"T2" 56 "spl" "T2cu" -988.896912254117 67.3321785075323 1039.89502778223 "T256splT2cu" -8.07225292037818 0.886876527056093
"T2" 56 "spl" "T2cu" 195.181187745883 -129.474221492468 -1081.10397221777 "T256splT2cu" 1.77340323616173 7.22971128283441
"T2" 56 "spl" "T2cu" -830.232812254117 -4.80282149246774 -546.675972217768 "T256splT2cu" 2.09978897262719 -2.41747714222968
"T2" 56 "spl" "T2cu" -935.767812254117 -43.6796214924677 -187.119372217768 "T256splT2cu" 6.48673755813744 2.09963034449517
"T2" 56 "spl" "T2cu" -898.586812254117 0.93397850753226 -1381.40497221777 "T256splT2cu" 1.70468659092095 -4.44234443844855
"T2" 56 "spl" "T2cu" -769.655812254117 19.8631785075323 -746.573972217768 "T256splT2cu" -3.3027819902787 -3.56949306668342
"T2" 56 "spl" "T2cu" 551.001187745883 -18.8111214924677 46.8470277822319 "T256splT2cu" 0.114655414115453 4.68653415499627
"T2" 56 "spl" "T2cu" -800.724812254117 8.98577850753226 -990.922972217768 "T256splT2cu" 0.198571035157705 -4.08872009457648
"T2" 56 "spl" "T2cu" 1175.46118774588 47.5711785075323 11842.6650277822 "T256splT2cu" -6.21294706176612 9.47231315432488
"T2" 56 "spl" "T2cu" -872.876812254117 -39.6010214924677 -605.945972217768 "T256splT2cu" 6.99794704605248 1.0079489236921
"T2" 56 "spl" "T2cu" -578.016812254117 49.4191785075323 -28.8379722177681 "T256splT2cu" -6.8109218389878 -0.454236280336981
"T2" 56 "spl" "T2cu" -749.655812254117 2.44227850753227 -628.352972217768 "T256splT2cu" 0.563633569966818 -2.98183394612372
"T2" 56 "spl" "T2cu" -789.687812254117 16.9743785075323 1269.36502778223 "T256splT2cu" -1.43826847385261 -0.0252499097734742
"T2" 56 "spl" "T2cu" -861.667812254117 17.5324785075323 7058.21502778223 "T256splT2cu" -5.72078244994972 8.19327520190179
"T2" 56 "spl" "T2cu" -791.539812254117 -29.7927214924677 -85.7499722177681 "T256splT2cu" 4.94964677978661 0.846406776294107
"T2" 56 "spl" "T2cu" 11826.6411877459 -116.195821492468 -317.348272217768 "T256splT2cu" -2.40850656341407 11.9127437954992
"T2" 56 "spl" "T2cu" 2326.69118774588 -12.9152214924677 -902.019972217768 "T256splT2cu" -0.826639524210429 7.0040466672033
"T2" 56 "spl" "T2cu" -838.711812254117 -61.8696214924677 -887.135972217768 "T256splT2cu" 8.8844750611892 2.51790355502068
"T2" 56 "spl" "T2cu" 1578.26118774588 81.1041785075323 -60.4139722177681 "T256splT2cu" -2.68074148010108 5.86515830813348
"T2" 56 "spl" "T2cu" 2114.74118774588 -21.9338214924677 -1248.94597221777 "T256splT2cu" -0.798075607527232 7.01545976458489
"T2" 56 "spl" "T2cu" -822.997812254117 22.9828785075323 -421.732972217768 "T256splT2cu" -3.6110939295182 -3.05619264782966
"T2" 56 "spl" "T2cu" -975.633512254117 -41.0001214924677 -959.224972217768 "T256splT2cu" 7.83648903061059 0.470114145264024
"T2" 56 "spl" "T2cu" -889.757812254117 -28.6028214924677 -447.034972217768 "T256splT2cu" 5.32683403183129 0.00477873145043328
"T2" 56 "spl" "T2cu" -31.6088122541166 -20.8961214924677 -2354.31497221777 "T256splT2cu" 2.83877546478417 -4.71598125638068
"T2" 56 "spl" "T2cu" -458.530812254117 6.21427850753227 2015.30502778223 "T256splT2cu" -0.847835412729716 4.5049855595678
"T2" 56 "spl" "T2cu" -873.336812254117 -18.1747214924677 -1697.23497221777 "T256splT2cu" 3.58635170150902 -4.26418043316901
"T2" 56 "spl" "T2cu" -922.385812254117 62.1461785075323 211.974027782232 "T256splT2cu" -7.81564491103981 0.285758305177087
"T2" 56 "spl" "T2cu" -462.879812254117 162.094178507532 -566.902972217768 "T256splT2cu" -9.39075439285133 4.35506438075006
"T2" 56 "spl" "T2cu" -823.941812254117 -0.24922149246774 -1361.15497221777 "T256splT2cu" 1.69001502681878 -4.39968897046149
"T2" 56 "spl" "T2cu" -915.922812254117 -45.9714214924677 634.627027782232 "T256splT2cu" 5.92400819946435 2.5706194525808
"T2" 56 "spl" "T2cu" -890.234812254117 -60.3475214924677 -69.5589722177681 "T256splT2cu" 7.21491415191796 3.26187776385247
"T2" 56 "spl" "T2cu" -846.027812254117 10.9033785075323 -967.546972217768 "T256splT2cu" -0.872924557436442 -4.08848406018317
"T2" 56 "spl" "T2cu" 6829.11118774588 -18.1303214924677 1775.09502778223 "T256splT2cu" -2.29171340774391 10.3843529110998
"T2" 56 "spl" "T2cu" -762.533812254117 -20.3945214924677 -1431.33497221777 "T256splT2cu" 4.08421117950585 -3.56399513424933
"T2" 56 "spl" "T2cu" -901.731812254117 -31.0596214924677 -1293.93497221777 "T256splT2cu" 7.33574039627221 -1.01176859082282
"T2" 56 "spl" "T2cu" -797.746812254117 -14.9909214924677 -1472.27497221777 "T256splT2cu" 3.54743129898217 -4.08186651410163
"T2" 56 "spl" "T2cu" -733.028812254117 -5.15522149246773 -266.787612217768 "T256splT2cu" 1.74378676105645 -1.49890185536445
"T2" 56 "spl" "T2cu" 2891.97118774588 -37.3750214924677 -667.343972217768 "T256splT2cu" -0.461559018600916 7.70252965746819
"T2" 56 "spl" "T2cu" -672.966812254117 20.0054785075323 -457.926972217768 "T256splT2cu" -3.01306026290748 -2.90446091832221
"T2" 56 "spl" "T2cu" -860.825812254117 69.3851785075323 72.4660277822319 "T256splT2cu" -8.29425018142555 0.349596280440683
"T2" 56 "spl" "T2cu" -795.649812254117 29.5211785075323 -601.204972217768 "T256splT2cu" -4.66515701125953 -3.06321312130988
"T2" 56 "spl" "T2cu" -823.656812254117 45.6321785075323 175.163027782232 "T256splT2cu" -6.33035438369606 -0.532413017168646
"T2" 56 "spl" "T2cu" -819.954812254117 -17.9086214924677 292.275027782232 "T256splT2cu" 3.14489991356041 0.320690650328989
"T2" 56 "spl" "T2cu" -829.409812254117 11.1378785075323 -1351.74497221777 "T256splT2cu" 0.442512223016287 -4.82580591382087
"T2" 56 "spl" "T2cu" 7319.26118774588 -25.2456214924677 -1073.44397221777 "T256splT2cu" -1.9603051454911 10.3284590130895
"T2" 56 "spl" "T2cu" -759.148812254117 50.6401785075323 -1056.16997221777 "T256splT2cu" -8.17948358367774 -2.06005192936957
"T2" 56 "spl" "T2cu" 796.971187745883 67.7971785075323 -535.302972217768 "T256splT2cu" -2.71821015189979 5.34099458514153
"T2" 56 "spl" "T2cu" -715.016812254117 28.1761785075323 -1412.37497221777 "T256splT2cu" -6.2720419676194 -3.77093578518928
"T2" 56 "spl" "T2cu" 2092.48118774588 17.7970785075323 -3252.86497221777 "T256splT2cu" -1.2786520035157 6.80999492464959
"T2" 56 "spl" "T2cu" -907.566812254117 5.83627850753227 1105.16502778223 "T256splT2cu" -0.211973798010682 -0.00164426507056281
"T2" 56 "spl" "T2cu" -870.655812254117 -34.2324214924677 -1229.01797221777 "T256splT2cu" 7.42190439392235 -0.674672972574835
"T2" 56 "spl" "T2cu" 3926.54118774588 35.9781785075323 -85.6819722177681 "T256splT2cu" -2.18649869273994 7.50501226244866
"T2" 56 "spl" "T2cu" -313.987812254117 -1.28572149246773 -352.640372217768 "T256splT2cu" -0.184782196782713 3.55469130335748
"T2" 56 "spl" "T2cu" -865.658812254117 -3.44332149246773 -171.995972217768 "T256splT2cu" 1.41854257274773 -1.41405965031684
"T2" 56 "spl" "T2cu" -808.898812254117 -36.7158214924677 -585.033972217768 "T256splT2cu" 6.87114984680321 0.734712831512088
"T2" 56 "spl" "T2cu" -997.809212254117 13.0216785075323 -851.200972217768 "T256splT2cu" -4.46264474700782 -8.91229225338996
"T2" 56 "spl" "T2cu" -880.452812254117 -52.1240214924677 -907.885972217768 "T256splT2cu" 8.5628312318435 1.74585055170953
"T2" 56 "spl" "T2cu" -878.059812254117 55.4131785075323 -1664.99497221777 "T256splT2cu" -8.35821025680396 -2.56498194874824
"T2" 56 "spl" "T2cu" -850.147812254117 69.6271785075323 -129.892972217768 "T256splT2cu" -8.3390242369065 0.197374719962472
"T2" 56 "spl" "T2cu" -911.126812254117 -22.6427214924677 -1916.45497221777 "T256splT2cu" 3.56769258667138 -4.37734676541389
"T2" 56 "spl" "T2cu" -780.002812254117 -40.0836214924677 -1010.73997221777 "T256splT2cu" 7.87814075637963 0.496782529935236
"T2" 56 "spl" "T2cu" -867.286812254117 -3.20522149246774 -1127.30297221777 "T256splT2cu" 2.0465422361007 -3.9226529711634
"T2" 56 "spl" "T2cu" -883.833812254117 40.9231785075323 -385.550972217768 "T256splT2cu" -6.11421315978858 -1.92016578854621
"T2" 56 "spl" "T2cu" -836.539812254117 54.0731785075323 90.7890277822319 "T256splT2cu" -7.0527111799607 -0.310029577627783
"T2" 56 "spl" "T2cu" -885.237812254117 6.40767850753227 1159.39502778223 "T256splT2cu" -0.344601681936716 0.027599323377008
"T2" 56 "spl" "T2cu" -939.865812254117 43.1801785075323 -575.409972217768 "T256splT2cu" -6.31512182067726 -2.26010085286201
"T2" 56 "spl" "T2cu" -733.549812254117 20.4943785075323 -645.267972217768 "T256splT2cu" -3.31452601264808 -3.46862102688849
"T2" 56 "spl" "T2cu" -860.332812254117 -10.1688214924677 -1102.13197221777 "T256splT2cu" 3.2654097764602 -3.59561134518683
"T2" 56 "spl" "T2cu" -816.520812254117 22.5978785075323 -1814.57497221777 "T256splT2cu" -7.08486001800392 -3.74356580914557
"T2" 56 "spl" "T2cu" -836.568812254117 33.8961785075323 -647.177972217768 "T256splT2cu" -5.48126714538429 -2.70737959088386
"T2" 56 "spl" "T2cu" -797.863812254117 3.26667850753226 -59.1699722177681 "T256splT2cu" 0.211019137393499 -1.4874506110102
"T2" 56 "spl" "T2cu" -830.118812254117 -55.2539214924677 -505.637972217768 "T256splT2cu" 7.83376438308861 2.4075015669912
"T2" 56 "spl" "T2cu" -847.261812254117 -16.8640214924677 -1157.07897221777 "T256splT2cu" 4.22258741546776 -3.10936070622504
"T2" 56 "spl" "T2cu" -850.187812254117 8.82427850753227 -308.703772217768 "T256splT2cu" -0.844443133581614 -2.43998767079413
"T2" 56 "spl" "T2cu" 729.251187745883 -57.1269214924677 3059.65502778223 "T256splT2cu" -0.332863247502779 4.81094526110589
"T2" 56 "spl" "T2cu" -833.567812254117 -70.5319614924677 -721.347972217768 "T256splT2cu" 9.08329422165063 3.28937577067315
"T2" 56 "spl" "T2cu" 5085.46118774588 -38.4114214924677 -940.986972217768 "T256splT2cu" -1.15461622785423 9.26630233584344
"T2" 56 "spl" "T2cu" 300.121187745883 -34.3289214924677 -764.182972217768 "T256splT2cu" 0.723254927884603 5.07849572955071
"T2" 56 "spl" "T2cu" 10419.8411877459 -70.1917014924677 -1823.61497221777 "T256splT2cu" -2.26233594726417 11.6613066083044
"T2" 56 "spl" "T2cu" -601.545812254117 94.4861785075323 -1564.73497221777 "T256splT2cu" -9.93022315811012 0.537551734432573
"T2" 56 "spl" "T2cu" 10566.5411877459 -63.2019214924677 4600.38502778223 "T256splT2cu" -3.201197794188 10.9431640988439
"T2" 56 "spl" "T2cu" -869.411812254117 -46.6188214924677 -1224.02797221777 "T256splT2cu" 8.64013797928002 0.649752739652986
"T2" 56 "spl" "T2cu" 3497.49118774588 20.4412785075323 -943.287972217768 "T256splT2cu" -1.85281913589332 7.34215377627313
"T2" 56 "spl" "T2cu" -902.619812254117 -95.9230214924677 -918.335972217768 "T256splT2cu" 9.12120945144799 4.93022273837029
"T2" 56 "spl" "T2cu" -909.197812254117 -30.5956214924677 -573.568972217768 "T256splT2cu" 5.82057220626977 -0.261164378538733
"T2" 56 "spl" "T2cu" 7462.75118774588 -127.829621492468 228.499027782232 "T256splT2cu" -1.54730050872657 11.0270969754308
"T2" 56 "spl" "T2cu" -830.932812254117 74.0151785075323 11772.7650277822 "T256splT2cu" -6.28247897933815 9.37170718966424
"T2" 56 "spl" "T2cu" -850.010812254117 5.82557850753227 -780.851972217768 "T256splT2cu" 0.12135038663056 -3.64833713711799
"T2" 56 "spl" "T2cu" -784.244812254117 2.95437850753227 -515.064972217768 "T256splT2cu" 0.510844597112203 -2.86920906247199
"T2" 56 "spl" "T2cu" -874.469812254117 34.2721785075323 -1206.75297221777 "T256splT2cu" -6.30461948226783 -3.56524301709235
"T2" 56 "spl" "T2cu" -827.050812254117 26.5671785075323 1131.49502778223 "T256splT2cu" -1.67470567535255 -0.0123477691561036
"T2" 56 "spl" "T2cu" -809.339812254117 174.277178507532 -58.2319722177681 "T256splT2cu" -9.37395255874488 4.39292024432122
"T2" 56 "spl" "T2cu" -886.807812254117 -7.47442149246774 -317.269872217768 "T256splT2cu" 2.17355639625695 -1.41352058590949
"T2" 56 "spl" "T2cu" 5738.60118774588 -74.0659364924677 -993.957972217768 "T256splT2cu" -0.630820176113581 9.56263850985467
"T2" 56 "spl" "T2cu" 5339.49118774588 -48.1373214924677 1609.85502778223 "T256splT2cu" -1.13609551500175 8.87088321505486
"T2" 56 "spl" "T2cu" -903.790812254117 -100.770721492468 -899.770972217768 "T256splT2cu" 9.11412651230004 4.95621322451531
"T2" 56 "spl" "T2cu" 3487.01118774588 -53.2568214924677 -322.001272217768 "T256splT2cu" -0.530831417549586 8.5870134717077
"T2" 56 "spl" "T2cu" -879.978812254117 -19.3770214924677 -947.314972217768 "T256splT2cu" 4.51981861282494 -2.41375471295417
"T2" 56 "spl" "T2cu" -856.830812254117 23.3141785075323 -981.981972217768 "T256splT2cu" -4.2561237127671 -3.82747818173469
"T2" 56 "spl" "T2cu" -938.085812254117 -42.6459214924677 -88.6739722177681 "T256splT2cu" 6.35546381164696 2.07128797827661
"T2" 56 "spl" "T2cu" -881.323812254117 -45.6049214924677 -15.3949722177681 "T256splT2cu" 6.49536115814354 2.24407528696954
"T2" 56 "spl" "T2cu" -920.139812254117 -87.7542214924677 -257.456431217768 "T256splT2cu" 8.37833053756859 4.66278957186639
"T2" 56 "spl" "T2cu" -795.541812254117 21.6073785075323 133.929027782232 "T256splT2cu" -2.69924061607215 -1.50877882184089
"T2" 56 "spl" "T2cu" -817.743812254117 38.2911785075323 -619.828972217768 "T256splT2cu" -6.12336223434303 -2.49168039502204
"T2" 56 "spl" "T2cu" -819.522812254117 55.9321785075323 -630.299972217768 "T256splT2cu" -8.23749130081031 -1.20835984887183
"T2" 56 "spl" "T2cu" 20.9611877458833 234.653178507532 815.755027782232 "T256splT2cu" -9.66603725265357 6.14891504107415
"T2" 56 "spl" "T2cu" -884.281812254117 -4.05542149246773 249.710027782232 "T256splT2cu" 0.624966034184957 -0.848861586466437
"T2" 56 "spl" "T2cu" -831.988812254117 -51.6140214924677 -1350.07497221777 "T256splT2cu" 8.85014087844994 1.24854706583917
"T2" 56 "spl" "T2cu" -822.930812254117 49.0641785075323 -940.114972217768 "T256splT2cu" -7.69150893997047 -2.15908886136115
"T2" 56 "spl" "T2cu" -91.2418122541167 -7.70282149246773 -813.694972217768 "T256splT2cu" -0.205669415664112 3.83649824915826
"T2" 56 "spl" "T2cu" -916.529812254117 20.4657785075323 977.225027782232 "T256splT2cu" -1.60650735210273 -0.0991560334116273
"T2" 56 "spl" "T2cu" 24.8911877458834 -12.9334214924677 3763.79502778223 "T256splT2cu" -4.63524453948829 6.86437820254266
"T2" 56 "spl" "T2cu" -929.160812254117 -23.9366214924677 -856.554972217768 "T256splT2cu" 5.8981469361892 -1.70510173977912
"T2" 56 "spl" "T2cu" -811.332812254117 -23.8723214924677 -1054.72197221777 "T256splT2cu" 6.36869747329857 -1.55085469426215
"T2" 56 "spl" "T2cu" -901.779812254117 -36.6850214924677 -928.038972217768 "T256splT2cu" 7.23099119354394 -0.027903389349585
"T2" 56 "spl" "T2cu" -371.180812254117 14.2776785075323 -20.1459722177681 "T256splT2cu" -2.96169226478431 0.513315770611162
"T2" 56 "spl" "T2cu" -821.750812254117 47.6121785075323 -395.791972217768 "T256splT2cu" -6.74539821456764 -1.19491566361487
"T2" 56 "spl" "T2cu" -752.100812254117 -125.028921492468 -622.426972217768 "T256splT2cu" 9.0848391740432 5.43631862460076
"T2" 56 "spl" "T2cu" -783.716812254117 -33.3785214924677 -1210.50397221777 "T256splT2cu" 7.3547480790725 -0.682708513155585
"T2" 56 "spl" "T2cu" -397.734812254117 -14.3685214924677 92.8270277822319 "T256splT2cu" 1.77290374923852 -0.233725797548895
"T2" 56 "spl" "T2cu" -861.166812254117 -41.0501214924677 -1596.01497221777 "T256splT2cu" 8.52327186752465 -0.00155336798728034
"T2" 56 "spl" "T2cu" -813.922812254117 80.3191785075323 -756.728972217768 "T256splT2cu" -9.381777456511 -0.251640092745429
"T2" 56 "spl" "T2cu" 405.791187745883 -59.1694214924677 -779.339972217768 "T256splT2cu" 1.86967665840294 6.37969659624993
"T2" 56 "spl" "T2cu" -737.875812254117 88.4021785075323 -395.814972217768 "T256splT2cu" -9.32142799209449 0.952738243922586
"T2" 56 "spl" "T2cu" -859.985812254117 34.6621785075323 -983.184972217768 "T256splT2cu" -6.0766221792588 -3.28657675923408
"T2" 56 "spl" "T2cu" -929.899812254117 3.48197850753226 -1088.45797221777 "T256splT2cu" 0.917639800797964 -4.32856012524665
"T2" 56 "spl" "T2cu" -929.283812254117 -53.8134214924677 -180.568972217768 "T256splT2cu" 7.13242084671166 3.05455159007012
"T2" 56 "spl" "T2cu" -904.254812254117 -5.80632149246773 90.5900277822319 "T256splT2cu" 1.25609655071404 -0.888194929972296
"T2" 56 "spl" "T2cu" -842.969812254117 -84.0862914924677 142.205027782232 "T256splT2cu" 8.04986030746606 4.4851200467199
"T2" 56 "spl" "T2cu" -922.547812254117 45.3291785075323 282.063027782232 "T256splT2cu" -6.06045739959571 -0.457158576861029
"T2" 56 "spl" "T2cu" -713.013812254117 -59.5160214924677 -846.477972217768 "T256splT2cu" 8.4448998658767 2.39604424296319
"T2" 56 "spl" "T2cu" -844.090812254117 -9.37072149246774 -212.710072217768 "T256splT2cu" 2.3249800889602 -1.17024339379371
"T2" 56 "spl" "T2cu" -822.246812254117 -69.5465514924677 33.5600277822319 "T256splT2cu" 7.68131048370507 3.73801230250298
"T2" 56 "spl" "T2cu" 7488.50118774588 -72.2730514924677 -36.2899722177681 "T256splT2cu" -1.74995248626563 10.7292320614904
"T2" 56 "spl" "T2cu" -752.517812254117 -34.2472214924677 -1057.41397221777 "T256splT2cu" 7.17959100891259 -0.389157902613287
"T2" 56 "spl" "T2cu" 7689.61118774588 -94.4139214924677 5115.90502778223 "T256splT2cu" -3.24267189811561 10.7109291440099
"T2" 56 "spl" "T2cu" -908.685812254117 -62.8386214924677 397.174027782232 "T256splT2cu" 7.21121246505883 3.68168853579461
"T2" 56 "spl" "T2cu" -661.798812254117 178.459178507532 415.836027782232 "T256splT2cu" -9.3569914610276 4.39082096873223
"T2" 56 "spl" "T2cu" -833.630812254117 -49.6767214924677 -458.670972217768 "T256splT2cu" 7.34174377609398 2.03948985396325
"T2" 56 "spl" "T2cu" -738.722812254117 -18.3576214924677 -495.660972217768 "T256splT2cu" 3.93983299423363 -1.16173423470557
"T2" 56 "spl" "T2cu" 2525.67118774588 -58.3677214924677 -1216.49397221777 "T256splT2cu" -0.0782443867215865 7.94862293063104
"T2" 56 "spl" "T2cu" -806.852812254117 87.7231785075323 1120.82502778223 "T256splT2cu" -8.53625934432838 1.1029692774862
"T2" 56 "spl" "T2cu" 6912.63118774588 -6.08632149246773 -644.579972217768 "T256splT2cu" -1.9775900156388 9.00952457247674
"T2" 56 "spl" "T2cu" 609.491187745883 -84.3805214924677 -1459.85497221777 "T256splT2cu" 1.70330125976708 7.0462100392431
"T2" 56 "spl" "T2cu" -841.327812254117 -23.2693214924677 349.962027782232 "T256splT2cu" 3.87443191696312 0.810137819334859
"T2" 56 "spl" "T2cu" -752.817812254117 122.999178507532 -633.182972217768 "T256splT2cu" -9.8256193907151 1.7842596655935
"T2" 56 "spl" "T2cu" -822.162812254117 -35.2598214924677 1561.28502778223 "T256splT2cu" 1.38887376476433 0.78557436524331
"T2" 56 "spl" "T2cu" -930.826812254117 29.9481785075323 4402.06502778223 "T256splT2cu" -5.32622831176612 6.78195594607293
"T2" 56 "spl" "T2cu" -784.570812254117 44.4701785075323 -767.658972217768 "T256splT2cu" -6.75554960082862 -2.24849916638434
"T2" 56 "spl" "T2cu" -905.820812254117 -44.5076214924677 -965.718972217768 "T256splT2cu" 7.99191219497826 1.00819971023499
"T2" 56 "spl" "T2cu" -821.499812254117 47.7431785075323 538.560027782232 "T256splT2cu" -5.46084945510719 -0.30596901120246
"T2" 56 "spl" "T2cu" -695.749812254117 -37.0604214924677 -442.208972217768 "T256splT2cu" 6.41966707397606 1.14628501592576
"T2" 56 "spl" "T2cu" -752.033812254117 56.4941785075323 -1406.03497221777 "T256splT2cu" -8.62490241836402 -2.0771973246485
"T2" 56 "spl" "T2cu" -937.017812254117 19.7640785075323 -31.6319722177681 "T256splT2cu" -2.59609573196266 -1.77972723187507
"T2" 56 "spl" "T2cu" -773.677812254117 82.2381785075323 -1735.47497221777 "T256splT2cu" -9.81053417037818 -0.282817553892737
"T2" 56 "spl" "T2cu" -562.389812254117 88.3171785075323 -1839.49497221777 "T256splT2cu" -9.82325904678199 -0.192659031763678
"T2" 56 "spl" "T2cu" -825.379812254117 -26.3923214924677 -677.964972217768 "T256splT2cu" 5.83736545730736 -0.635259758844977
"T2" 56 "spl" "T2cu" -919.982812254117 2.67217850753227 -930.868972217768 "T256splT2cu" 0.762665220986868 -3.97540928067267
"T2" 56 "spl" "T2cu" -901.727812254117 4.39927850753226 -304.658772217768 "T256splT2cu" -0.221409153673982 -2.24121452511848
"T2" 56 "spl" "T2cu" 10050.8411877459 -79.1817514924677 -696.763972217768 "T256splT2cu" -2.23328011344764 11.6590149289221
"T2" 56 "spl" "T2cu" -841.410812254117 0.619478507532264 -1032.26297221777 "T256splT2cu" 1.5435771434417 -4.07125879468024
"T2" 56 "spl" "T2cu" -832.524812254117 -69.6182414924677 -515.364972217768 "T256splT2cu" 8.95329887558129 3.48085068522393
"T2" 56 "spl" "T2cu" -772.363812254117 136.696178507532 7546.60502778223 "T256splT2cu" -6.20048301528785 7.65720151720941
"T2" 56 "spl" "T2cu" -840.232812254117 29.9851785075323 -1208.34197221777 "T256splT2cu" -5.98249261688087 -3.76007105053962
"T2" 56 "spl" "T2cu" -895.030812254117 -64.1466214924677 -1954.63497221777 "T256splT2cu" 9.81135303665307 2.1849913483709
"T2" 56 "spl" "T2cu" -715.002812254117 -55.2329214924677 -1625.09497221777 "T256splT2cu" 9.60972149063256 1.9604036694616
"T2" 56 "spl" "T2cu" -880.179812254117 -29.4849214924677 396.725027782232 "T256splT2cu" 4.43715793777611 1.24298851548135
"T2" 56 "spl" "T2cu" -754.492812254117 -79.8423914924677 -941.485972217768 "T256splT2cu" 9.58637649704125 3.65161727724969
"T2" 56 "spl" "T2cu" -59.7188122541166 16.2689785075323 412.051027782232 "T256splT2cu" -1.53922837089393 4.04825447855889
